id,shop_name,display_name,brand_name,original_price,sale_price,image_url,rank
346,Kakao Gift,"""면역력과 피로개선 필요한 당신"" 6년근 홍삼정 에버타임 홍삼 스틱 30포 (쇼핑백)_ (+키링)",려원담,29800.0,29800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250925173256_e3e485644a7c4d2abdf97fc60be50230.jpg,46
347,Kakao Gift,"""명품비타민"" 올인원 종합비타민 이뮨샷 2박스(14병/2주분) +쇼핑백&2병&감사엽서&인센스 증정 / 멀티비타민&미네랄&명품비타민",뉴트리원,32900.0,32900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919144153_826b22b3856c4ea8b1359a35501d8103.jpg,47
348,Kakao Gift,[정관장] 활기력 (20ml x 30병),정관장,82000.0,82000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082926_97f1216ac7da41db8db3d21ce2023936.jpeg,48
349,Kakao Gift,[정관장] 에브리타임 레귤러 리본포장 (10ml x 30포),정관장,58000.0,58000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923105043_e12723ae94ae46d287f3e2d7c9ffbd01.jpg,49
350,Kakao Gift,"""선물 쇼핑백 증정"" [광동]""선물 만족도 98% ""비타500데일리스틱 2g*30포",광동생활건강,9900.0,9900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919112331_4a2e0909b2a04f2ebf05edb2ba67cec8.jpg,50
351,Kakao Gift,"""명품 비타민"" 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 30+6입 추석 한정판 - 카카오 단독 기획팩",건강식품,58900.0,58900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250920180730_45e3dd01ae0c439b977d134d3dad242f.jpg,51
352,Kakao Gift,"""조정석 비타민"" GNM 올인원 이뮨 액상 종합비타민 1박스 (총 7병) / 이뮨샷 멀티비타민 이뮨비타민 부모님 직장인 수험생 선물",GNM자연의품격,19900.0,19900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250723151723_447dfff95c3049a4817b8135e5d594b6.jpg,52
353,Kakao Gift,"""선물하기 1등 비타민젤리"" 노티드 비타민 꾸미 (60구미) + 스크래치쿠폰 + 쇼핑백 증정 / 멀티비타민 비타민C D 유산균",노티드(건강),17900.0,17900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250917104908_d5cddcfcb1124c4a9cd638081dd555d0.jpg,53
354,Kakao Gift,"""100일의 면역력"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 100포 (원통)_ (+키링)",려원담,37800.0,37800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250925173444_8a435e8dc72245309fd7dc960634e8a1.jpg,54
355,Kakao Gift,"""맛있는 비타민 젤리"" [벨리곰 PICK] 엔젯오리진 비타민 구미 모음전 택1(멀티/귤젤리/엘더베리/비타민B/비타민D/석류콜라겐구미)",엔젯오리진,12900.0,12900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250916094732_c331d89be2f14515a3e4c883c51038a8.jpg,55
356,Kakao Gift,"""본품+2병증정"" GNM 올인원 이뮨 액상 종합비타민 3박스 (총 21+2병) / 멀티비타민 이뮨비타민 부모님 직장인 선물",GNM자연의품격,50000.0,50000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250623101059_21e781fa32cf477a82ac4dcefd8e30a0.jpg,56
357,Kakao Gift,"""보자기포장"" [정관장] 홍삼정에브리타임 리미티드 보자기 (10ml x 30포) _ 대한민국 명품 홍삼",정관장(LuX),143000.0,133000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240201164505_e44e490e3a0344f7a788d3dd9063cc46.jpg,57
358,Kakao Gift,"""지금은 힘낼시간"" [4개월분] GNM 건강한 간 밀크씨슬 선물세트 1박스 / 실리마린 비타민B 부모님 직장인 수험생 선물",GNM자연의품격,21900.0,21900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250630084421_a5103ea85e9e47e1993b0d603a1bfd0a.jpg,58
359,Kakao Gift,"""명품 원료"" 고려은단 메가도스 이뮨샷 10개입 X 2개 (20개입)",고려은단,35900.0,35900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812090142_ae33c76876944ccf8571a0c3f26d8558.jpg,59
360,Kakao Gift,"""한국인 맞춤 비타민"" 옵티젠 이뮨 멀티비타민&미네랄 or 바이탈 밀크씨슬 & 비타민(B,C,D,E)/10입 x 2박스 (+GIFT패키지)",옵티젠,57900.0,57900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919183359_b0ab4bb935544fc6ba5310e172c26ae6.jpg,60
361,Kakao Gift,[정관장] 활기력 (20ml X 16병),정관장,46000.0,39000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082039_d53771c4b2b9472ba03b429566051d4a.jpg,61
362,Kakao Gift,[정관장] 에브리타임 레귤러 Health Wish 에디션 (10ml x 66포),정관장,116500.0,116500,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250904084753_74b6be8a162e4e75b4d64e0ee1afb9bf.jpg,62
363,Kakao Gift,"""홍삼앰플+비타민9병"" 농협 한삼인 멀티비타G 이뮨샷 (7+2입)+감사카드+키링증정+리뷰 스벅쿠폰/홍삼+멀티비타민+미네랄 20종/직장인 수험생 선물",농협-한삼인,21900.0,21900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919102239_fa59434a7b564adc952f22c342175d86.jpg,63
364,Kakao Gift,"""명품비타민8병"" 동국제약 마이핏V 이뮨 멀티비타민 8병+기프트백+홍삼스틱 증정",동국제약,21900.0,21900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250725161444_bc445effd6ac4cb49ed4f747f960e117.jpg,64
365,Kakao Gift,"""에너지 선물추천"" [단독] 아임비타 멀티비타민 이뮨샷 20입 / 에너지 유니버스 에디션",종근당건강,0.0,0,,65
366,Kakao Gift,"""피부를 위한 선물"" 퓨어마스터 피부엔 석류 콜라겐 플러스 20ml 20병_보자기 포장",퓨어마스터,24500.0,24500,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922135740_f26c9aa7416b423c8f09ee03b19dfc09.jpg,66
367,Kakao Gift,[카카오 단독 추석 패키지 증정] 센트룸 멀티비타민 2종 선택 (맨/우먼/칼슘/비타민B 옵션),센트룸,54000.0,48000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250912110417_a65b5f6f138a41a0a8064009d5fca28e.jpg,67
368,Kakao Gift,"""비타민C+D"" 고려은단 비타민C 1000 이지+비타민D 120정",고려은단,12000.0,12000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250512144404_1992df57faec473fbc05f63fd09ebf09.jpg,68
369,Kakao Gift,"""지삼(地蔘)"" [정관장] 에브리타임 리미티드 (10ml x 50포) _ 대한민국 명품 홍삼",정관장(LuX),213000.0,193000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101617_06d8dcab3c4d48f786bb2ce9d95211f4.jpg,69
370,Kakao Gift,"[추천GIFT] ""면역력과 피로개선"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 30포 (원통) (+키링)",려원담,18900.0,18900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250925173722_cfb2ac1143d6416db4984bfabddbf57b.jpg,70
371,Kakao Gift,원기담 천종산삼배양근 기프트박스 20ml*20입_전용 보자기 포장,원기담,37800.0,37800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922135719_c86740b0e510476daa9284b3b067d9e2.jpg,71
372,Kakao Gift,"""캐나다명품비타민젤리"" 허벌랜드 5종(면역부스트/멀티비타민/고함량 비타민D/눈건강 루테인/고함량 비오틴) 맛있는 식물성구미비타민젤리 택1",허벌랜드,14900.0,14900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923091629_e34e0bb00de0435c8d2344eea3b4a4d8.jpg,72
373,Kakao Gift,"""복숭아 비타민 젤리"" 맛있는 복숭아 비타민C&D 구미 기획전 (멀티비타민,비오틴,비타민D 등)",닥터브라이언,15900.0,15900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250918164133_a57135693a9645b6bcf730f4d3456aee.jpg,73
374,Kakao Gift,종근당 황제 침향단 30환 1세트 녹용 홍삼 인도네시아 침향환,종근당,36800.0,36800,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250717163117_e2cb01410ed04ff8b28aab4d70ad3e03.jpg,74
375,Kakao Gift,"""비타민케이크 16병"" 동국제약 마이핏V 멀티비타민 이뮨 8개입 2박스 16병 선물세트 + 홍삼스틱 증정",동국제약,37900.0,37900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250820144121_bbb6c9e2c3354418a67ffd240509f47d.jpg,75
376,Kakao Gift,"""몸에 좋은"" 설혜담 프로폴리스 담은 배도라지스틱 30포/호주 프로폴리스 국산 배즙",설혜담,18900.0,16900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250915103526_512a036ff87e407290ddf4039e1cdcd5.jpg,76
377,Kakao Gift,"[산속의삼]100%국내산 ""건강 듬뿍""6년근 실속형 산삼 10뿌리(+추석선물포장)행사/당일 산지배송 산양산삼",인삼/홍삼,60000.0,50000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919182402_d86a497f53b14758b09fc7d48c33af19.png,77
378,Kakao Gift,"""대한민국1등 유산균"" 종근당건강 락토핏 코어 선물세트 1박스(3개월분) /유산균은 역시 락토핏!",종근당건강,28900.0,28900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240531165353_921cd449c5c342459411a8d1545240e3.jpg,78
379,Kakao Gift,"""3대째 대를 이어온"" 지리산 모향골 자연 벌꿀스틱 선물세트 10g x 30포 (아카시아꿀 야생화꿀 밤꿀 각10포) 쇼핑백포함",꿀,31900.0,31900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231203151643_5bc8757e5a554866bf1611bc8e40a3d3.jpg,79
380,Kakao Gift,"""빛나는피부선물♥"" [단독패키지+메시지카드]에버콜라겐 타임비오틴 업 30포(1개월) (콜라겐&비오틴&아연)",에버콜라겐,26000.0,26000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250915103011_c0c1d242595c41b38e6c0c5c1d03850a.jpg,80
381,Kakao Gift,"""고함량 비타민C"" 퍼니트 메가 바이탈 비타민C 3000 90포 + 쇼핑백",퍼니트,15900.0,15900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250723173101_336fc50267f7436a976a471dea864b71.jpg,81
382,Kakao Gift,"""원조 한팩비타민"" 트루바이타민 1박스(1개월분) 고함량 비타민 부모님 수험생 직장인 선물 활력충전 프리미엄 멀티비타민",덴프스,25000.0,25000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250829111205_92f3f90523f04d8f9f7cece37e664d68.jpg,82
383,Kakao Gift,[정관장] 화애락 이너제틱 (15g x 60포)_NEW + Lab 트라이얼키트,정관장,78000.0,78000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240510112846_ba1ff544fd074aefb299bd2bd83b2ece.jpg,83
384,Kakao Gift,[정관장] 선물세트 다보록 감사휘편,정관장,53000.0,47600,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240131190940_27c19106e8ba43129d4bb9a00385eb9e.jpg,84
385,Kakao Gift,"""간 건강 면역기능"" 밀크씨슬 이뮨 멀티비타민 1박스 간건강 피로개선 마시는 액상 종합 비타민 직장인 건강",종근당,21400.0,21400,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250805162503_62cd2fa85ab94c1fa7ea82eb7cd42dae.jpg,85
386,Kakao Gift,"""올인원 종합비타민"" 이뮨 멀티비타민 24+1입 액상 종합 비타민 수험생 직장인 부모님 건강+쇼핑백",종근당,58600.0,58600,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250804083017_fa05b36463fe492daf301ace39c8de43.jpg,86
387,Kakao Gift,"""리본포장"" [정관장] 홍삼정 에브리타임 리본 (10ml x 30포) _ 대한민국 명품 홍삼",정관장,97000.0,97000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250211131709_3d153f7942f8467f817e6709484afb2c.jpg,87
388,Kakao Gift,"""보자기포장"" [정관장] 홍삼진본 보자기 (40ml x 30포)",정관장,61600.0,61600,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250214140912_18b2b8f52d25400c87effeb41808aef2.jpg,88
389,Kakao Gift,[기프트박스] 이뮨 올인원 종합 멀티비타민 21병 (14병 1박스+7병 1박스),순수식품,28900.0,28900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250902151214_0bf0b86e2dda48539f044d7106900b00.jpg,89
390,Kakao Gift,"""칼마디 뼈건강 선물"" 종근당 칼슘 마그네슘 비타민D 아연 180정 1박스(3개월분)",종근당,14900.0,14900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923112306_13bca4abf1f5406188ab74670860a10e.jpg,90
391,Kakao Gift,"""1등 비타민C"" 고려은단 비타민C 1000 300정 (10개월분)",고려은단,30000.0,30000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812085838_d4d5f4f3458549b4a2210937f1e8792a.jpg,91
392,Kakao Gift,"""⭐만족도100%⭐"" [부모님선물/생일추천] 오니스트 스페셜 기프트 에디션 / 트리플콜라겐 & 트리플샤인 중 택 1",오니스트,36900.0,36900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250314115737_e30180d94bfe493db9ebabcf96c3cad9.jpg,92
393,Kakao Gift,"""대한민국1등 유산균"" [단독/쇼핑백]종근당건강 락토핏 골드 선물세트(3개월분)/유산균은 역시 락토핏!",종근당건강,22900.0,22900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250415162603_be240de208534c80b040f6782346adf6.jpg,93
394,Kakao Gift,"""간건강+스트레스 피로개선"" 옵티젠 바이탈 밀크씨슬 & 비타민(B,C,D,E) 10입 x 2박스 (+GIFT패키지)",옵티젠,57900.0,57900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250919183522_6023aa068deb4a52a26290b84984cd31.jpg,94
395,Kakao Gift,센트룸 맛있는 멀티 비타민 미네랄 구미 (80구미) x 2통,센트룸,44000.0,44000,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250818104032_dd12423f384444c5bd85e96c7fb6341d.jpg,95
396,Kakao Gift,"""샤인머스켓맛 비타민"" [120구미/비타민젤리] GNM 행운충전 멀티비타민 구미 선물세트 총 2개월분",GNM자연의품격,21900.0,21900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250811151832_2efd6c7399944ca391d8c1e3ce36982c.jpg,96
397,Kakao Gift,"""명품 원료"" 고려은단 메가도스 이뮨샷 10개입 X 3개 (30개입)",고려은단,52900.0,52900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812090330_909ecac282ef44b89cb4be1972a6f393.jpg,97
398,Kakao Gift,"""미국에서온명품비타민"" GNC 멀티비타민 + 밀크씨슬 선물세트 + 리미티드 패키지",GNC,29900.0,29900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250912104133_868ed5e3af97475a8e380a1e37d8da89.jpg,98
399,Kakao Gift,"""비타민 파워 선물!"" 춘식이 파워 이뮨 멀티비타민 & 미네랄 7입/ 생일 응원 가벼운선물",설혜담,21900.0,21900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250915103735_956ecbdc79cb4c6ba7ed83eb67076a20.jpg,99
400,Kakao Gift,"""한국인 명품 비타민"" 올인원 이뮨 멀티비타민 7+2입 종합 액상 비타민 수험생 직장인 부모님 건강",메디트리,19900.0,19900,https://img1.kakaocdn.net/thumb/C320x320@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250623133117_484d3fb92e3e452aaf71eb2ac58d3a8c.jpg,100
